date,canton,role_category,published_count,closed_count,net_change
2026-03-27,VD,data_ai,1,0,1
2026-03-27,VD,product_project_analysis,3,0,3
2026-03-27,ZH,Unknown,10,0,10
2026-03-27,ZH,data_ai,1,0,1
2026-03-27,ZH,devops_cloud_platform,11,0,11
2026-03-27,ZH,security,2,0,2
2026-03-27,ZH,software_engineering,4,0,4
2026-03-27,ZH,support_operations,4,0,4
2026-03-28,BE,security,2,0,2
2026-03-28,BL,devops_cloud_platform,1,0,1
2026-03-28,BS,software_engineering,1,0,1
2026-03-28,GE,software_engineering,1,0,1
2026-03-28,LU,software_engineering,2,0,2
2026-03-28,SG,software_engineering,1,0,1
2026-03-28,TG,devops_cloud_platform,1,0,1
2026-03-28,TI,devops_cloud_platform,1,0,1
2026-03-28,TI,product_project_analysis,1,0,1
2026-03-28,Unknown,devops_cloud_platform,1,0,1
2026-03-28,Unknown,security,1,0,1
2026-03-28,VS,software_engineering,1,0,1
2026-03-28,ZH,Unknown,1,0,1
2026-03-28,ZH,devops_cloud_platform,2,0,2
2026-03-28,ZH,product_project_analysis,1,0,1
2026-03-29,LU,software_engineering,1,0,1
2026-03-29,SG,devops_cloud_platform,1,0,1
2026-03-29,Unknown,Unknown,1,0,1
2026-03-29,VD,product_project_analysis,1,0,1
2026-03-29,ZH,Unknown,1,0,1
2026-03-29,ZH,devops_cloud_platform,1,0,1
2026-03-29,ZH,software_engineering,1,0,1
2026-03-30,AG,Unknown,1,0,1
2026-03-30,AG,software_engineering,2,0,2
2026-03-30,BE,Unknown,2,0,2
2026-03-30,BE,devops_cloud_platform,7,0,7
2026-03-30,BE,product_project_analysis,2,0,2
2026-03-30,BE,software_engineering,1,0,1
2026-03-30,BE,support_operations,5,0,5
2026-03-30,BS,security,1,0,1
2026-03-30,BS,software_engineering,1,0,1
2026-03-30,BS,support_operations,2,0,2
2026-03-30,GE,Unknown,2,0,2
2026-03-30,GE,software_engineering,1,0,1
2026-03-30,LU,devops_cloud_platform,1,0,1
2026-03-30,LU,software_engineering,1,0,1
2026-03-30,LU,support_operations,3,0,3
2026-03-30,SG,software_engineering,2,0,2
2026-03-30,SH,Unknown,1,0,1
2026-03-30,SO,devops_cloud_platform,3,0,3
2026-03-30,TG,security,1,0,1
2026-03-30,TI,software_engineering,1,0,1
2026-03-30,Unknown,Unknown,5,0,5
2026-03-30,Unknown,devops_cloud_platform,4,0,4
2026-03-30,Unknown,product_project_analysis,2,0,2
2026-03-30,VD,Unknown,2,0,2
2026-03-30,VD,software_engineering,2,0,2
2026-03-30,VS,Unknown,1,0,1
2026-03-30,ZG,security,1,0,1
2026-03-30,ZH,Unknown,2,0,2
2026-03-30,ZH,data_ai,2,0,2
2026-03-30,ZH,devops_cloud_platform,15,0,15
2026-03-30,ZH,product_project_analysis,1,0,1
2026-03-30,ZH,security,4,0,4
2026-03-30,ZH,software_engineering,7,0,7
2026-03-30,ZH,support_operations,1,0,1
2026-03-31,AG,Unknown,1,0,1
2026-03-31,AG,product_project_analysis,1,0,1
2026-03-31,AG,software_engineering,1,0,1
2026-03-31,BE,Unknown,1,0,1
2026-03-31,BE,data_ai,1,0,1
2026-03-31,BE,devops_cloud_platform,1,0,1
2026-03-31,BE,software_engineering,1,0,1
2026-03-31,BE,support_operations,1,0,1
2026-03-31,BS,Unknown,1,0,1
2026-03-31,BS,security,1,0,1
2026-03-31,BS,software_engineering,1,0,1
2026-03-31,GE,devops_cloud_platform,1,0,1
2026-03-31,GL,product_project_analysis,1,0,1
2026-03-31,GR,Unknown,1,0,1
2026-03-31,GR,devops_cloud_platform,1,0,1
2026-03-31,LU,Unknown,1,0,1
2026-03-31,SG,devops_cloud_platform,1,0,1
2026-03-31,SO,software_engineering,1,0,1
2026-03-31,TG,security,1,0,1
2026-03-31,Unknown,Unknown,2,0,2
2026-03-31,Unknown,security,1,0,1
2026-03-31,Unknown,software_engineering,1,0,1
2026-03-31,VD,Unknown,2,0,2
2026-03-31,VD,software_engineering,1,0,1
2026-03-31,VD,support_operations,1,0,1
2026-03-31,ZG,Unknown,1,0,1
2026-03-31,ZG,security,1,0,1
2026-03-31,ZH,Unknown,4,0,4
2026-03-31,ZH,devops_cloud_platform,4,0,4
2026-03-31,ZH,qa_testing,1,0,1
2026-03-31,ZH,software_engineering,2,0,2
2026-04-01,AG,Unknown,2,0,2
2026-04-01,AG,data_ai,1,0,1
2026-04-01,AG,devops_cloud_platform,8,0,8
2026-04-01,AG,security,1,0,1
2026-04-01,AG,software_engineering,1,0,1
2026-04-01,AG,support_operations,4,0,4
2026-04-01,BE,Unknown,3,0,3
2026-04-01,BE,devops_cloud_platform,6,0,6
2026-04-01,BE,product_project_analysis,4,0,4
2026-04-01,BE,software_engineering,8,0,8
2026-04-01,BE,support_operations,2,0,2
2026-04-01,BL,data_ai,1,0,1
2026-04-01,BL,devops_cloud_platform,2,0,2
2026-04-01,BL,product_project_analysis,1,0,1
2026-04-01,BL,software_engineering,1,0,1
2026-04-01,BL,support_operations,1,0,1
2026-04-01,BS,Unknown,1,0,1
2026-04-01,BS,data_ai,3,0,3
2026-04-01,BS,devops_cloud_platform,2,0,2
2026-04-01,BS,product_project_analysis,1,0,1
2026-04-01,BS,security,1,0,1
2026-04-01,BS,software_engineering,2,0,2
2026-04-01,BS,support_operations,1,0,1
2026-04-01,GE,Unknown,2,0,2
2026-04-01,GE,data_ai,6,0,6
2026-04-01,GE,devops_cloud_platform,2,0,2
2026-04-01,GE,product_project_analysis,6,0,6
2026-04-01,GE,security,6,0,6
2026-04-01,GE,software_engineering,10,0,10
2026-04-01,GE,support_operations,1,0,1
2026-04-01,GR,devops_cloud_platform,2,0,2
2026-04-01,GR,product_project_analysis,3,0,3
2026-04-01,GR,software_engineering,1,0,1
2026-04-01,LU,Unknown,1,0,1
2026-04-01,LU,data_ai,1,0,1
2026-04-01,LU,devops_cloud_platform,2,0,2
2026-04-01,LU,product_project_analysis,3,0,3
2026-04-01,NE,Unknown,1,0,1
2026-04-01,NE,devops_cloud_platform,1,0,1
2026-04-01,NE,qa_testing,1,0,1
2026-04-01,SG,devops_cloud_platform,1,0,1
2026-04-01,SG,product_project_analysis,1,0,1
2026-04-01,SG,software_engineering,5,0,5
2026-04-01,SG,support_operations,2,0,2
2026-04-01,SO,devops_cloud_platform,2,0,2
2026-04-01,SO,security,1,0,1
2026-04-01,SO,software_engineering,2,0,2
2026-04-01,TG,Unknown,1,0,1
2026-04-01,TG,devops_cloud_platform,4,0,4
2026-04-01,TG,security,2,0,2
2026-04-01,TG,software_engineering,1,0,1
2026-04-01,TG,support_operations,2,0,2
2026-04-01,TI,Unknown,2,0,2
2026-04-01,TI,data_ai,1,0,1
2026-04-01,Unknown,Unknown,1,0,1
2026-04-01,Unknown,data_ai,3,0,3
2026-04-01,Unknown,devops_cloud_platform,8,0,8
2026-04-01,Unknown,erp_business_systems,1,0,1
2026-04-01,Unknown,product_project_analysis,7,0,7
2026-04-01,Unknown,qa_testing,1,0,1
2026-04-01,Unknown,security,2,0,2
2026-04-01,Unknown,software_engineering,7,0,7
2026-04-01,Unknown,support_operations,1,0,1
2026-04-01,VD,Unknown,1,0,1
2026-04-01,VD,data_ai,4,0,4
2026-04-01,VD,erp_business_systems,1,0,1
2026-04-01,VD,product_project_analysis,1,0,1
2026-04-01,VD,qa_testing,1,0,1
2026-04-01,VD,security,1,0,1
2026-04-01,VD,software_engineering,2,0,2
2026-04-01,ZG,devops_cloud_platform,2,0,2
2026-04-01,ZG,product_project_analysis,1,0,1
2026-04-01,ZG,security,1,0,1
2026-04-01,ZH,Unknown,8,0,8
2026-04-01,ZH,data_ai,6,0,6
2026-04-01,ZH,devops_cloud_platform,19,0,19
2026-04-01,ZH,product_project_analysis,6,0,6
2026-04-01,ZH,security,8,0,8
2026-04-01,ZH,software_engineering,29,0,29
2026-04-01,ZH,support_operations,5,0,5
2026-04-02,AG,Unknown,3,0,3
2026-04-02,AG,devops_cloud_platform,2,0,2
2026-04-02,AG,software_engineering,1,0,1
2026-04-02,AG,support_operations,1,0,1
2026-04-02,BE,Unknown,4,0,4
2026-04-02,BE,data_ai,1,0,1
2026-04-02,BE,devops_cloud_platform,5,0,5
2026-04-02,BE,product_project_analysis,5,0,5
2026-04-02,BE,qa_testing,6,0,6
2026-04-02,BE,security,3,0,3
2026-04-02,BE,software_engineering,6,0,6
2026-04-02,BL,support_operations,1,0,1
2026-04-02,BS,Unknown,2,0,2
2026-04-02,BS,data_ai,2,0,2
2026-04-02,BS,devops_cloud_platform,4,0,4
2026-04-02,BS,erp_business_systems,1,0,1
2026-04-02,BS,product_project_analysis,2,0,2
2026-04-02,BS,security,2,0,2
2026-04-02,BS,software_engineering,3,0,3
2026-04-02,FR,data_ai,1,0,1
2026-04-02,FR,devops_cloud_platform,2,0,2
2026-04-02,FR,erp_business_systems,1,0,1
2026-04-02,GE,Unknown,8,0,8
2026-04-02,GE,data_ai,3,0,3
2026-04-02,GE,devops_cloud_platform,8,0,8
2026-04-02,GE,product_project_analysis,2,0,2
2026-04-02,GE,security,1,0,1
2026-04-02,GE,software_engineering,2,0,2
2026-04-02,GR,support_operations,1,0,1
2026-04-02,LU,Unknown,2,0,2
2026-04-02,LU,data_ai,1,0,1
2026-04-02,LU,devops_cloud_platform,1,0,1
2026-04-02,LU,product_project_analysis,1,0,1
2026-04-02,LU,security,1,0,1
2026-04-02,LU,software_engineering,4,0,4
2026-04-02,LU,support_operations,2,0,2
2026-04-02,SG,Unknown,1,0,1
2026-04-02,SG,data_ai,1,0,1
2026-04-02,SG,devops_cloud_platform,7,0,7
2026-04-02,SG,software_engineering,2,0,2
2026-04-02,SG,support_operations,1,0,1
2026-04-02,SH,devops_cloud_platform,2,0,2
2026-04-02,SH,support_operations,1,0,1
2026-04-02,SO,Unknown,3,0,3
2026-04-02,SO,security,1,0,1
2026-04-02,TG,devops_cloud_platform,2,0,2
2026-04-02,TG,product_project_analysis,1,0,1
2026-04-02,TG,software_engineering,1,0,1
2026-04-02,TI,data_ai,1,0,1
2026-04-02,TI,devops_cloud_platform,2,0,2
2026-04-02,TI,security,1,0,1
2026-04-02,Unknown,Unknown,2,0,2
2026-04-02,Unknown,data_ai,3,0,3
2026-04-02,Unknown,devops_cloud_platform,8,0,8
2026-04-02,Unknown,product_project_analysis,3,0,3
2026-04-02,Unknown,qa_testing,1,0,1
2026-04-02,Unknown,security,4,0,4
2026-04-02,Unknown,software_engineering,19,0,19
2026-04-02,Unknown,support_operations,2,0,2
2026-04-02,VD,Unknown,1,0,1
2026-04-02,VD,data_ai,2,0,2
2026-04-02,VD,devops_cloud_platform,1,0,1
2026-04-02,VD,product_project_analysis,1,0,1
2026-04-02,VD,qa_testing,1,0,1
2026-04-02,VD,security,1,0,1
2026-04-02,VD,software_engineering,2,0,2
2026-04-02,ZG,Unknown,2,0,2
2026-04-02,ZG,data_ai,1,0,1
2026-04-02,ZG,devops_cloud_platform,5,0,5
2026-04-02,ZG,product_project_analysis,1,0,1
2026-04-02,ZG,qa_testing,1,0,1
2026-04-02,ZG,security,1,0,1
2026-04-02,ZG,software_engineering,1,0,1
2026-04-02,ZG,support_operations,2,0,2
2026-04-02,ZH,Unknown,9,0,9
2026-04-02,ZH,data_ai,8,0,8
2026-04-02,ZH,devops_cloud_platform,27,0,27
2026-04-02,ZH,erp_business_systems,1,0,1
2026-04-02,ZH,product_project_analysis,9,0,9
2026-04-02,ZH,qa_testing,3,0,3
2026-04-02,ZH,security,10,0,10
2026-04-02,ZH,software_engineering,36,0,36
2026-04-02,ZH,support_operations,5,0,5
2026-04-03,AG,product_project_analysis,1,0,1
2026-04-03,AR,software_engineering,1,0,1
2026-04-03,BE,Unknown,1,0,1
2026-04-03,BE,devops_cloud_platform,1,0,1
2026-04-03,BS,devops_cloud_platform,1,0,1
2026-04-03,BS,qa_testing,1,0,1
2026-04-03,FR,data_ai,1,0,1
2026-04-03,GE,Unknown,1,0,1
2026-04-03,GE,security,1,0,1
2026-04-03,SG,software_engineering,1,0,1
2026-04-03,SO,product_project_analysis,1,0,1
2026-04-03,TG,product_project_analysis,1,0,1
2026-04-03,VD,Unknown,1,0,1
2026-04-03,ZG,Unknown,2,0,2
2026-04-03,ZG,devops_cloud_platform,2,0,2
2026-04-03,ZG,erp_business_systems,5,0,5
2026-04-03,ZG,qa_testing,1,0,1
2026-04-03,ZH,Unknown,1,0,1
2026-04-03,ZH,data_ai,1,0,1
2026-04-03,ZH,devops_cloud_platform,3,0,3
2026-04-03,ZH,product_project_analysis,1,0,1
2026-04-03,ZH,security,1,0,1
2026-04-03,ZH,software_engineering,3,0,3
2026-04-03,ZH,support_operations,1,0,1
2026-04-04,AG,devops_cloud_platform,1,0,1
2026-04-04,LU,product_project_analysis,1,0,1
2026-04-04,LU,security,1,0,1
2026-04-04,SO,product_project_analysis,1,0,1
2026-04-04,TI,data_ai,1,0,1
2026-04-04,Unknown,software_engineering,1,0,1
2026-04-04,VD,software_engineering,1,0,1
2026-04-04,ZH,Unknown,2,0,2
2026-04-04,ZH,data_ai,1,0,1
2026-04-05,BE,security,1,0,1
2026-04-05,GE,support_operations,1,0,1
2026-04-05,LU,software_engineering,1,0,1
2026-04-05,OW,support_operations,1,0,1
2026-04-05,Unknown,devops_cloud_platform,1,0,1
2026-04-05,ZH,devops_cloud_platform,1,0,1
2026-04-05,ZH,security,1,0,1
2026-04-06,BE,Unknown,2,0,2
2026-04-06,BE,devops_cloud_platform,1,0,1
2026-04-06,BS,Unknown,2,0,2
2026-04-06,GE,software_engineering,1,0,1
2026-04-06,LU,Unknown,1,0,1
2026-04-06,LU,data_ai,1,0,1
2026-04-06,NE,security,1,0,1
2026-04-06,Unknown,Unknown,2,0,2
2026-04-06,ZG,devops_cloud_platform,1,0,1
2026-04-06,ZH,Unknown,1,0,1
2026-04-06,ZH,devops_cloud_platform,1,0,1
2026-04-06,ZH,product_project_analysis,2,0,2
2026-04-06,ZH,software_engineering,1,0,1
2026-04-07,AG,security,1,0,1
2026-04-07,AG,software_engineering,2,0,2
2026-04-07,AG,support_operations,2,0,2
2026-04-07,AR,devops_cloud_platform,1,0,1
2026-04-07,AR,software_engineering,3,0,3
2026-04-07,BE,Unknown,3,0,3
2026-04-07,BE,devops_cloud_platform,2,0,2
2026-04-07,BE,erp_business_systems,1,0,1
2026-04-07,BE,product_project_analysis,3,0,3
2026-04-07,BE,security,1,0,1
2026-04-07,BE,software_engineering,1,0,1
2026-04-07,BE,support_operations,1,0,1
2026-04-07,BS,Unknown,1,0,1
2026-04-07,BS,product_project_analysis,2,0,2
2026-04-07,FR,support_operations,1,0,1
2026-04-07,GE,devops_cloud_platform,1,0,1
2026-04-07,GE,product_project_analysis,1,0,1
2026-04-07,GE,security,1,0,1
2026-04-07,GR,product_project_analysis,1,0,1
2026-04-07,GR,software_engineering,1,0,1
2026-04-07,LU,Unknown,3,0,3
2026-04-07,LU,devops_cloud_platform,1,0,1
2026-04-07,LU,product_project_analysis,1,0,1
2026-04-07,LU,software_engineering,1,0,1
2026-04-07,LU,support_operations,1,0,1
2026-04-07,NE,support_operations,1,0,1
2026-04-07,SG,Unknown,2,0,2
2026-04-07,SG,devops_cloud_platform,1,0,1
2026-04-07,SG,software_engineering,3,0,3
2026-04-07,SH,Unknown,1,0,1
2026-04-07,SH,devops_cloud_platform,1,0,1
2026-04-07,SO,devops_cloud_platform,1,0,1
2026-04-07,SO,security,1,0,1
2026-04-07,TG,devops_cloud_platform,1,0,1
2026-04-07,TI,software_engineering,3,0,3
2026-04-07,Unknown,Unknown,2,0,2
2026-04-07,Unknown,data_ai,1,0,1
2026-04-07,Unknown,software_engineering,1,0,1
2026-04-07,VD,data_ai,1,0,1
2026-04-07,VD,security,1,0,1
2026-04-07,VD,software_engineering,1,0,1
2026-04-07,ZG,Unknown,1,0,1
2026-04-07,ZG,devops_cloud_platform,1,0,1
2026-04-07,ZG,product_project_analysis,1,0,1
2026-04-07,ZH,Unknown,3,0,3
2026-04-07,ZH,devops_cloud_platform,2,0,2
2026-04-07,ZH,product_project_analysis,1,0,1
2026-04-07,ZH,qa_testing,1,0,1
2026-04-07,ZH,security,2,0,2
2026-04-07,ZH,software_engineering,2,0,2
2026-04-07,ZH,support_operations,2,0,2
2026-04-08,AG,devops_cloud_platform,1,0,1
2026-04-08,AG,security,1,0,1
2026-04-08,AG,software_engineering,1,0,1
2026-04-08,AG,support_operations,1,0,1
2026-04-08,BE,Unknown,3,0,3
2026-04-08,BE,software_engineering,2,0,2
2026-04-08,BE,support_operations,2,0,2
2026-04-08,BL,support_operations,1,0,1
2026-04-08,BS,Unknown,1,0,1
2026-04-08,BS,product_project_analysis,1,0,1
2026-04-08,GE,software_engineering,1,0,1
2026-04-08,GR,support_operations,1,0,1
2026-04-08,LU,Unknown,2,0,2
2026-04-08,NE,software_engineering,1,0,1
2026-04-08,SG,product_project_analysis,1,0,1
2026-04-08,SG,security,1,0,1
2026-04-08,SG,software_engineering,1,0,1
2026-04-08,SH,security,1,0,1
2026-04-08,SO,devops_cloud_platform,1,0,1
2026-04-08,SZ,support_operations,1,0,1
2026-04-08,TG,Unknown,1,0,1
2026-04-08,TG,product_project_analysis,1,0,1
2026-04-08,TG,qa_testing,1,0,1
2026-04-08,Unknown,Unknown,1,0,1
2026-04-08,Unknown,product_project_analysis,1,0,1
2026-04-08,Unknown,support_operations,1,0,1
2026-04-08,VD,Unknown,1,0,1
2026-04-08,VS,data_ai,1,0,1
2026-04-08,ZG,devops_cloud_platform,1,0,1
2026-04-08,ZG,software_engineering,1,0,1
2026-04-08,ZH,Unknown,8,0,8
2026-04-08,ZH,data_ai,1,0,1
2026-04-08,ZH,devops_cloud_platform,2,0,2
2026-04-08,ZH,product_project_analysis,1,0,1
2026-04-08,ZH,qa_testing,1,0,1
2026-04-08,ZH,security,2,0,2
2026-04-08,ZH,software_engineering,9,0,9
2026-04-08,ZH,support_operations,3,0,3
2026-04-09,AG,Unknown,4,0,4
2026-04-09,AG,devops_cloud_platform,3,0,3
2026-04-09,AG,qa_testing,1,0,1
2026-04-09,AG,security,1,0,1
2026-04-09,AG,software_engineering,2,0,2
2026-04-09,AG,support_operations,1,0,1
2026-04-09,BE,Unknown,1,0,1
2026-04-09,BE,data_ai,3,0,3
2026-04-09,BE,devops_cloud_platform,9,0,9
2026-04-09,BE,product_project_analysis,3,0,3
2026-04-09,BE,qa_testing,1,0,1
2026-04-09,BE,security,2,0,2
2026-04-09,BE,software_engineering,3,0,3
2026-04-09,BE,support_operations,1,0,1
2026-04-09,BS,Unknown,7,0,7
2026-04-09,BS,data_ai,2,0,2
2026-04-09,BS,devops_cloud_platform,6,0,6
2026-04-09,BS,product_project_analysis,2,0,2
2026-04-09,BS,security,3,0,3
2026-04-09,BS,support_operations,1,0,1
2026-04-09,FR,software_engineering,3,0,3
2026-04-09,GE,Unknown,6,0,6
2026-04-09,GE,data_ai,8,0,8
2026-04-09,GE,devops_cloud_platform,2,0,2
2026-04-09,GE,product_project_analysis,8,0,8
2026-04-09,GE,security,5,0,5
2026-04-09,GE,software_engineering,14,0,14
2026-04-09,GE,support_operations,2,0,2
2026-04-09,GR,product_project_analysis,1,0,1
2026-04-09,GR,security,2,0,2
2026-04-09,LU,Unknown,2,0,2
2026-04-09,LU,devops_cloud_platform,5,0,5
2026-04-09,LU,product_project_analysis,1,0,1
2026-04-09,LU,software_engineering,5,0,5
2026-04-09,LU,support_operations,1,0,1
2026-04-09,NE,data_ai,2,0,2
2026-04-09,NE,devops_cloud_platform,2,0,2
2026-04-09,NE,product_project_analysis,2,0,2
2026-04-09,NE,security,2,0,2
2026-04-09,NE,software_engineering,2,0,2
2026-04-09,SG,Unknown,2,0,2
2026-04-09,SG,devops_cloud_platform,4,0,4
2026-04-09,SG,product_project_analysis,4,0,4
2026-04-09,SG,qa_testing,1,0,1
2026-04-09,SG,security,1,0,1
2026-04-09,SG,software_engineering,4,0,4
2026-04-09,SG,support_operations,1,0,1
2026-04-09,SO,Unknown,1,0,1
2026-04-09,SO,data_ai,1,0,1
2026-04-09,SO,devops_cloud_platform,1,0,1
2026-04-09,SO,product_project_analysis,1,0,1
2026-04-09,SO,software_engineering,2,0,2
2026-04-09,SZ,software_engineering,1,0,1
2026-04-09,TG,support_operations,1,0,1
2026-04-09,TI,Unknown,4,0,4
2026-04-09,TI,data_ai,1,0,1
2026-04-09,TI,devops_cloud_platform,1,0,1
2026-04-09,TI,product_project_analysis,1,0,1
2026-04-09,TI,security,1,0,1
2026-04-09,TI,software_engineering,4,0,4
2026-04-09,TI,support_operations,1,0,1
2026-04-09,Unknown,Unknown,21,0,21
2026-04-09,Unknown,data_ai,1,0,1
2026-04-09,Unknown,devops_cloud_platform,9,0,9
2026-04-09,Unknown,product_project_analysis,5,0,5
2026-04-09,Unknown,qa_testing,3,0,3
2026-04-09,Unknown,security,4,0,4
2026-04-09,Unknown,software_engineering,25,0,25
2026-04-09,Unknown,support_operations,6,0,6
2026-04-09,VD,Unknown,2,0,2
2026-04-09,VD,data_ai,2,0,2
2026-04-09,VD,devops_cloud_platform,2,0,2
2026-04-09,VD,product_project_analysis,5,0,5
2026-04-09,VD,qa_testing,2,0,2
2026-04-09,VD,security,1,0,1
2026-04-09,VD,software_engineering,7,0,7
2026-04-09,VD,support_operations,1,0,1
2026-04-09,VD,ux_ui_design,1,0,1
2026-04-09,VS,devops_cloud_platform,1,0,1
2026-04-09,ZG,Unknown,3,0,3
2026-04-09,ZG,devops_cloud_platform,2,0,2
2026-04-09,ZG,security,1,0,1
2026-04-09,ZG,software_engineering,6,0,6
2026-04-09,ZG,support_operations,1,0,1
2026-04-09,ZH,Unknown,33,0,33
2026-04-09,ZH,data_ai,29,0,29
2026-04-09,ZH,devops_cloud_platform,22,0,22
2026-04-09,ZH,erp_business_systems,1,0,1
2026-04-09,ZH,product_project_analysis,16,0,16
2026-04-09,ZH,qa_testing,3,0,3
2026-04-09,ZH,security,20,0,20
2026-04-09,ZH,software_engineering,36,0,36
2026-04-09,ZH,support_operations,4,0,4
2026-04-10,AG,Unknown,2,0,2
2026-04-10,AG,devops_cloud_platform,2,0,2
2026-04-10,AG,security,2,0,2
2026-04-10,AG,software_engineering,2,0,2
2026-04-10,BE,Unknown,2,0,2
2026-04-10,BE,data_ai,1,0,1
2026-04-10,BE,devops_cloud_platform,2,0,2
2026-04-10,BE,product_project_analysis,2,0,2
2026-04-10,BE,qa_testing,1,0,1
2026-04-10,BE,software_engineering,1,0,1
2026-04-10,BE,support_operations,1,0,1
2026-04-10,BL,product_project_analysis,1,0,1
2026-04-10,BL,security,1,0,1
2026-04-10,BS,devops_cloud_platform,1,0,1
2026-04-10,BS,product_project_analysis,1,0,1
2026-04-10,BS,software_engineering,1,0,1
2026-04-10,BS,support_operations,1,0,1
2026-04-10,GE,data_ai,2,0,2
2026-04-10,GE,product_project_analysis,1,0,1
2026-04-10,GE,software_engineering,1,0,1
2026-04-10,LU,Unknown,1,0,1
2026-04-10,LU,data_ai,1,0,1
2026-04-10,LU,devops_cloud_platform,1,0,1
2026-04-10,LU,product_project_analysis,1,0,1
2026-04-10,LU,software_engineering,2,0,2
2026-04-10,LU,support_operations,2,0,2
2026-04-10,NE,software_engineering,1,0,1
2026-04-10,SG,devops_cloud_platform,1,0,1
2026-04-10,SG,support_operations,1,0,1
2026-04-10,SH,Unknown,1,0,1
2026-04-10,SO,product_project_analysis,1,0,1
2026-04-10,SZ,Unknown,1,0,1
2026-04-10,TI,software_engineering,1,0,1
2026-04-10,Unknown,Unknown,2,0,2
2026-04-10,Unknown,security,1,0,1
2026-04-10,VD,Unknown,1,0,1
2026-04-10,VD,data_ai,1,0,1
2026-04-10,VD,product_project_analysis,1,0,1
2026-04-10,VD,support_operations,1,0,1
2026-04-10,ZG,Unknown,1,0,1
2026-04-10,ZG,data_ai,1,0,1
2026-04-10,ZG,software_engineering,1,0,1
2026-04-10,ZH,Unknown,6,0,6
2026-04-10,ZH,data_ai,2,0,2
2026-04-10,ZH,devops_cloud_platform,1,0,1
2026-04-10,ZH,product_project_analysis,6,0,6
2026-04-10,ZH,qa_testing,1,0,1
2026-04-10,ZH,security,3,0,3
2026-04-10,ZH,software_engineering,6,0,6
2026-04-10,ZH,support_operations,3,0,3
2026-04-11,AG,Unknown,1,0,1
2026-04-11,AG,product_project_analysis,1,0,1
2026-04-11,BE,security,1,0,1
2026-04-11,BE,support_operations,1,0,1
2026-04-11,GE,data_ai,1,0,1
2026-04-11,GE,product_project_analysis,2,0,2
2026-04-11,LU,devops_cloud_platform,1,0,1
2026-04-11,NE,software_engineering,1,0,1
2026-04-11,SO,security,1,0,1
2026-04-11,Unknown,support_operations,1,0,1
2026-04-11,VD,data_ai,1,0,1
2026-04-11,VD,software_engineering,1,0,1
2026-04-11,VD,support_operations,2,0,2
2026-04-11,ZH,Unknown,2,0,2
2026-04-11,ZH,devops_cloud_platform,2,0,2
2026-04-11,ZH,product_project_analysis,1,0,1
2026-04-11,ZH,security,3,0,3
2026-04-11,ZH,software_engineering,5,0,5
2026-04-11,ZH,support_operations,1,0,1
2026-04-12,AG,Unknown,1,0,1
2026-04-12,BE,product_project_analysis,1,0,1
2026-04-12,BE,software_engineering,1,0,1
2026-04-12,GE,Unknown,3,0,3
2026-04-12,GE,data_ai,2,0,2
2026-04-12,GE,devops_cloud_platform,1,0,1
2026-04-12,GE,security,1,0,1
2026-04-12,LU,Unknown,1,0,1
2026-04-12,LU,devops_cloud_platform,1,0,1
2026-04-12,NE,data_ai,1,0,1
2026-04-12,SG,support_operations,2,0,2
2026-04-12,SZ,product_project_analysis,1,0,1
2026-04-12,Unknown,product_project_analysis,1,0,1
2026-04-12,VD,Unknown,2,0,2
2026-04-12,VD,data_ai,2,0,2
2026-04-12,VD,software_engineering,1,0,1
2026-04-12,ZG,product_project_analysis,1,0,1
2026-04-12,ZH,Unknown,1,0,1
2026-04-12,ZH,data_ai,2,0,2
2026-04-12,ZH,devops_cloud_platform,1,0,1
2026-04-12,ZH,software_engineering,2,0,2
2026-04-12,ZH,support_operations,1,0,1
2026-04-13,AG,Unknown,2,0,2
2026-04-13,AG,devops_cloud_platform,1,0,1
2026-04-13,AG,product_project_analysis,1,0,1
2026-04-13,AG,qa_testing,1,0,1
2026-04-13,AG,security,1,0,1
2026-04-13,AG,support_operations,1,0,1
2026-04-13,BE,Unknown,1,0,1
2026-04-13,BE,data_ai,4,0,4
2026-04-13,BE,devops_cloud_platform,1,0,1
2026-04-13,BE,product_project_analysis,3,0,3
2026-04-13,BE,security,1,0,1
2026-04-13,BE,software_engineering,2,0,2
2026-04-13,BE,support_operations,1,0,1
2026-04-13,BL,devops_cloud_platform,1,0,1
2026-04-13,BS,Unknown,2,0,2
2026-04-13,BS,devops_cloud_platform,2,0,2
2026-04-13,BS,product_project_analysis,1,0,1
2026-04-13,BS,security,1,0,1
2026-04-13,BS,support_operations,1,0,1
2026-04-13,FR,qa_testing,1,0,1
2026-04-13,FR,support_operations,1,0,1
2026-04-13,GE,Unknown,1,0,1
2026-04-13,GE,qa_testing,1,0,1
2026-04-13,GR,security,2,0,2
2026-04-13,LU,Unknown,2,0,2
2026-04-13,LU,devops_cloud_platform,4,0,4
2026-04-13,LU,product_project_analysis,1,0,1
2026-04-13,LU,security,2,0,2
2026-04-13,LU,support_operations,1,0,1
2026-04-13,NE,Unknown,1,0,1
2026-04-13,NE,software_engineering,1,0,1
2026-04-13,SG,Unknown,1,0,1
2026-04-13,SG,devops_cloud_platform,2,0,2
2026-04-13,SG,software_engineering,2,0,2
2026-04-13,SO,data_ai,1,0,1
2026-04-13,SO,devops_cloud_platform,1,0,1
2026-04-13,SZ,data_ai,1,0,1
